NMSG,CPU_MAX,CPU_AVG,ANOMALY
1017600.0,9.96,8.62,0.0
1239051.0,11.82,10.25,0.0
1284809.0,13.2,10.96,0.0
1206429.0,12.97,10.68,0.0
1080094.0,11.5,9.51,0.0
869798.0,9.85,7.93,0.0
848729.0,9.66,7.82,0.0
1105934.0,11.31,9.54,0.0
1412536.0,13.44,11.83,0.0
1569210.0,14.77,12.78,1.0
1141347.0,12.89,9.78,0.0
597841.0,7.6,5.88,0.0
398892.0,5.74,4.53,0.0
302404.0,100.0,6.86,0.0
198661.0,4.95,3.43,0.0
120353.0,3.98,2.94,0.0
70899.0,3.48,2.49,0.0
67981.0,2.71,2.11,0.0
78303.0,4.42,1.88,0.0
142246.0,3.28,2.12,0.0
104437.0,2.88,1.96,0.0
160822.0,3.21,2.36,1.0
333275.0,4.74,3.5,0.0
663606.0,7.49,6.28,0.0
995412.0,10.33,8.41,0.0
1200880.0,11.89,10.22,0.0
1321732.0,13.26,11.09,0.0
1244612.0,13.15,10.8,0.0
1065334.0,12.03,9.59,0.0
896175.0,9.86,8.2,1.0
851608.0,9.6,7.9,0.0
1098181.0,11.29,9.51,0.0
1396325.0,13.43,11.84,0.0
1522018.0,14.05,12.75,1.0
1126102.0,12.44,9.57,0.0
598411.0,7.95,5.93,0.0
419453.0,6.14,4.72,0.0
332709.0,8.29,5.68,0.0
230521.0,4.58,3.2,0.0
133650.0,3.64,2.71,0.0
74862.0,3.22,2.5,0.0
110956.0,3.18,2.31,0.0
119259.0,4.29,2.11,0.0
120354.0,3.45,2.13,0.0
96905.0,2.75,1.95,0.0
182163.0,3.6,2.42,0.0
344775.0,4.9,3.72,0.0
714391.0,7.66,6.34,0.0
1015660.0,9.97,8.74,0.0
1249809.0,12.33,10.47,0.0
1364759.0,13.64,11.42,1.0
1318628.0,13.44,11.13,0.0
1128671.0,11.65,9.96,0.0
936075.0,11.29,8.47,1.0
914772.0,10.3,8.34,0.0
1192722.0,11.47,10.0,0.0
1449878.0,14.32,12.46,0.0
1668685.0,16.82,13.66,0.0
1207489.0,13.09,10.52,0.0
641754.0,8.38,6.29,0.0
431104.0,5.54,4.73,0.0
352165.0,8.01,5.46,0.0
248556.0,5.54,3.7,0.0
145964.0,4.0,2.81,0.0
85757.0,3.64,2.57,0.0
79270.0,3.5,2.15,0.0
54451.0,3.85,1.91,0.0
77874.0,2.39,1.75,0.0
92129.0,2.24,1.74,0.0
168212.0,3.11,2.26,0.0
363434.0,5.0,3.78,0.0
745524.0,8.75,7.01,0.0
1120724.0,10.93,9.6,0.0
1408804.0,13.67,11.82,0.0
1519899.0,14.7,12.97,1.0
1443760.0,13.97,12.48,0.0
1183535.0,13.04,10.6,0.0
1011314.0,11.62,9.32,0.0
1020019.0,11.11,9.38,0.0
1298716.0,13.1,11.3,0.0
1634611.0,15.78,13.68,0.0
1726241.0,16.59,14.52,0.0
1276047.0,14.78,11.51,1.0
717853.0,9.05,7.06,0.0
497431.0,7.41,5.49,0.0
427959.0,9.24,6.55,0.0
354051.0,6.25,4.75,0.0
257978.0,4.97,3.88,0.0
154544.0,4.26,3.02,0.0
105384.0,3.69,2.37,0.0
65098.0,3.83,1.98,0.0
91104.0,2.58,1.96,0.0
89497.0,2.84,1.8,0.0
128500.0,3.8,2.23,0.0
248231.0,4.22,3.07,0.0
646331.0,8.18,5.97,0.0
1212577.0,12.45,10.2,0.0
1771906.0,17.0,14.81,1.0
2024282.0,19.52,17.46,0.0
1835335.0,18.01,15.58,1.0
1125541.0,13.24,10.35,0.0
1026864.0,11.86,9.57,0.0
1093134.0,100.0,11.45,0.0
1322751.0,13.42,11.57,0.0
1551706.0,16.22,13.74,0.0
1623070.0,16.98,14.39,0.0
1257980.0,14.46,11.32,0.0
749760.0,9.62,7.26,0.0
536878.0,7.4,5.79,0.0
481442.0,7.45,5.72,0.0
396577.0,6.51,4.61,0.0
262036.0,5.0,3.75,0.0
162273.0,3.43,2.24,0.0
122868.0,2.66,1.88,0.0
71228.0,2.42,1.89,0.0
74536.0,2.52,1.75,0.0
63620.0,2.43,1.66,0.0
80305.0,4.08,2.41,1.0
178891.0,3.56,2.69,0.0
429337.0,5.62,4.33,0.0
873577.0,9.39,7.84,0.0
1178187.0,12.39,10.54,0.0
1248489.0,12.81,11.45,0.0
1046907.0,12.48,9.87,0.0
747155.0,9.46,7.4,0.0
780828.0,8.84,7.85,0.0
849403.0,9.62,8.1,0.0
874235.0,9.86,8.28,0.0
924801.0,11.21,8.95,0.0
879873.0,10.14,8.61,0.0
734363.0,9.49,7.28,0.0
555681.0,7.39,5.83,0.0
434799.0,9.29,7.77,0.0
333778.0,8.76,6.99,0.0
199297.0,7.16,4.98,0.0
128661.0,4.13,2.74,0.0
71716.0,3.12,2.48,0.0
66567.0,2.6,2.08,0.0
55052.0,3.29,1.76,0.0
76154.0,2.98,1.87,0.0
74392.0,2.84,1.81,0.0
138248.0,2.93,2.25,1.0
291175.0,4.55,3.45,0.0
670934.0,8.62,6.36,0.0
1234433.0,12.27,10.47,0.0
1554297.0,15.51,13.57,0.0
1728538.0,16.46,14.88,0.0
1466726.0,15.55,13.24,0.0
1065045.0,11.96,9.93,0.0
990925.0,10.76,9.34,0.0
1090031.0,11.69,9.96,0.0
1398572.0,13.63,12.11,0.0
1571479.0,15.66,13.98,0.0
1446803.0,15.42,12.71,1.0
1021388.0,12.11,9.18,0.0
593933.0,7.88,6.05,0.0
446109.0,6.18,4.95,0.0
392642.0,8.69,6.08,0.0
317433.0,5.58,4.46,0.0
263780.0,5.2,4.23,0.0
236449.0,4.65,3.8,0.0
216644.0,3.85,2.98,0.0
152306.0,4.81,2.58,0.0
173358.0,3.53,2.59,0.0
170748.0,3.59,2.64,0.0
142806.0,3.73,2.34,1.0
222482.0,4.06,3.07,0.0
508411.0,6.96,5.28,0.0
937937.0,10.7,8.79,0.0
1240641.0,13.62,11.35,0.0
1387145.0,14.56,12.86,0.0
1200323.0,13.2,11.33,0.0
834067.0,10.17,8.45,0.0
825406.0,10.5,8.33,0.0
907960.0,11.02,8.92,0.0
958100.0,10.74,9.26,0.0
1019693.0,11.15,9.76,0.0
935278.0,11.3,9.27,0.0
783006.0,10.47,8.09,0.0
595998.0,8.08,6.32,0.0
444015.0,6.32,4.95,0.0
339740.0,7.72,5.43,1.0
218875.0,5.02,3.13,1.0
152945.0,4.07,2.81,0.0
112147.0,3.51,2.73,0.0
106124.0,3.48,2.21,0.0
88419.0,4.09,2.19,0.0
143172.0,3.24,2.34,0.0
161692.0,3.19,2.39,0.0
268587.0,4.27,3.11,1.0
481768.0,100.0,6.52,0.0
883265.0,9.95,8.05,0.0
1305049.0,13.63,11.24,0.0
1558326.0,15.2,13.68,1.0
1604488.0,16.41,13.99,1.0
1462043.0,14.51,13.05,1.0
1158130.0,12.94,10.71,0.0
981021.0,11.65,9.26,1.0
985947.0,10.84,9.28,0.0
1332718.0,13.97,11.65,1.0
1560692.0,16.82,13.81,0.0
1535735.0,15.61,13.66,0.0
1074642.0,12.98,9.88,0.0
565891.0,7.85,5.81,0.0
363225.0,5.91,4.22,0.0
270585.0,7.89,5.54,0.0
180364.0,5.42,3.61,0.0
118692.0,3.85,2.87,0.0
69482.0,3.52,2.41,0.0
67622.0,2.93,2.07,0.0
91421.0,4.35,2.18,0.0
152859.0,3.27,2.49,0.0
100419.0,3.46,1.88,0.0
172257.0,3.28,2.37,0.0
365867.0,5.37,4.11,0.0
769495.0,9.02,7.22,0.0
1192295.0,12.19,10.13,1.0
1381621.0,14.56,12.26,0.0
1436114.0,14.86,12.9,0.0
1327518.0,13.66,12.17,0.0
1069684.0,13.15,10.31,0.0
917126.0,11.51,8.82,0.0
925517.0,10.52,8.92,0.0
1244855.0,13.1,10.96,0.0
1466037.0,15.02,13.05,0.0
1458680.0,15.25,13.15,1.0
995037.0,12.03,9.69,0.0
526309.0,8.62,5.85,0.0
364080.0,6.61,4.56,0.0
281917.0,8.11,5.36,0.0
190700.0,4.56,2.93,0.0
119749.0,3.67,2.45,1.0
67860.0,3.35,2.38,1.0
58564.0,2.9,1.87,0.0
47382.0,3.25,1.76,0.0
84164.0,3.06,1.96,0.0
83843.0,2.97,2.14,0.0
158831.0,3.62,2.44,0.0
354472.0,5.14,3.82,0.0
736474.0,8.9,7.12,0.0
1133156.0,12.25,9.79,0.0
1413202.0,13.39,11.64,0.0
670376.0,14.08,12.27,1.0
909650.0,12.75,9.77,0.0
648579.0,8.24,6.0,0.0
455218.0,6.36,4.7,0.0
389003.0,7.55,5.61,0.0
326442.0,5.43,4.38,0.0
244707.0,4.87,3.92,0.0
142959.0,4.43,3.51,0.0
100146.0,3.15,2.33,0.0
73044.0,3.96,1.97,0.0
114587.0,2.96,1.95,0.0
76828.0,2.53,1.76,0.0
116292.0,3.91,2.56,0.0
272719.0,5.01,3.72,0.0
641992.0,8.91,6.73,0.0
1270072.0,14.33,11.03,0.0
1796395.0,17.68,15.67,0.0
1999752.0,20.03,18.31,0.0
1770718.0,18.93,16.14,0.0
1117179.0,13.02,10.57,0.0
953965.0,10.46,9.2,0.0
1051103.0,11.88,9.8,0.0
1347026.0,13.56,11.9,0.0
1611939.0,16.16,14.07,0.0
1441266.0,14.97,13.23,0.0
1119547.0,13.01,10.1,0.0
654730.0,8.93,6.47,0.0
452130.0,6.76,5.16,0.0
419556.0,6.09,5.03,0.0
372027.0,6.16,4.29,0.0
260943.0,4.58,3.74,0.0
163028.0,100.0,4.9,0.0
124196.0,3.62,2.55,0.0
92543.0,4.36,2.19,0.0
119738.0,3.65,2.13,0.0
75012.0,2.91,1.84,1.0
70074.0,4.04,2.54,1.0
132098.0,3.97,2.47,0.0
297808.0,4.48,3.48,0.0
645615.0,7.43,5.97,0.0
964388.0,10.15,8.68,0.0
1179423.0,12.42,10.45,0.0
1118506.0,12.66,10.05,0.0
730969.0,9.34,7.12,0.0
705471.0,7.96,7.13,0.0
781566.0,9.62,7.59,0.0
869144.0,9.93,8.16,0.0
923028.0,10.95,8.83,0.0
862374.0,9.83,8.45,0.0
736233.0,9.61,7.18,0.0
532901.0,7.45,5.57,0.0
373066.0,7.88,7.1,0.0
283920.0,8.59,6.46,0.0
165662.0,7.16,4.5,0.0
107900.0,3.08,2.54,0.0
64273.0,3.11,2.42,0.0
66631.0,2.67,2.1,1.0
44650.0,3.28,1.71,0.0
98985.0,3.1,2.02,0.0
90602.0,2.79,1.95,0.0
164199.0,3.5,2.44,0.0
330640.0,4.79,3.62,0.0
668943.0,7.71,6.36,0.0
1007193.0,10.87,8.86,0.0
1230929.0,12.12,10.53,0.0
1301753.0,13.62,11.23,0.0
1221165.0,13.37,10.96,0.0
1035695.0,11.93,9.44,0.0
836343.0,9.64,7.91,0.0
898562.0,10.06,8.0,0.0
1145538.0,11.82,10.11,0.0
1439128.0,14.13,12.21,1.0
1419157.0,13.9,12.25,0.0
974440.0,12.0,8.95,0.0
502631.0,7.13,5.31,0.0
335493.0,5.83,4.22,0.0
247172.0,6.74,4.76,0.0
157937.0,4.2,2.67,0.0
105955.0,3.42,2.55,0.0
63478.0,3.59,2.43,0.0
64774.0,2.69,2.02,0.0
46636.0,3.38,1.76,0.0
104099.0,3.29,1.96,0.0
92812.0,2.78,1.94,0.0
164413.0,3.33,2.39,1.0
372170.0,4.88,3.7,0.0
706328.0,7.78,6.34,0.0
1025735.0,10.47,8.74,0.0
1273454.0,12.35,10.57,0.0
1371197.0,13.88,11.28,0.0
1282317.0,13.66,10.86,1.0
1035742.0,11.9,9.46,0.0
865096.0,9.97,7.96,0.0
920128.0,9.35,7.95,0.0
1156477.0,11.65,9.76,0.0
1451228.0,14.3,12.03,0.0
1433666.0,13.68,12.03,1.0
1019716.0,11.46,8.81,0.0
524767.0,7.48,5.22,0.0
356094.0,5.83,4.35,0.0
280820.0,6.93,4.95,1.0
181022.0,5.23,3.33,0.0
112373.0,3.3,2.4,0.0
63590.0,3.49,2.42,1.0
78201.0,2.75,2.12,0.0
63024.0,3.81,1.83,0.0
137596.0,3.58,2.07,0.0
107776.0,3.14,2.07,0.0
170090.0,3.3,2.39,0.0
345251.0,5.03,3.6,0.0
678578.0,7.67,6.08,0.0
1020317.0,10.57,8.55,0.0
1248506.0,12.37,10.27,0.0
1332887.0,13.32,10.9,0.0
1256436.0,13.29,10.63,0.0
1057686.0,12.18,9.34,0.0
864585.0,10.15,7.91,0.0
896767.0,9.47,7.82,0.0
1163064.0,11.6,9.53,0.0
1412542.0,100.0,12.99,0.0
1398210.0,13.26,11.62,0.0
1012896.0,11.25,8.68,0.0
547433.0,7.46,5.26,0.0
285302.0,6.21,4.2,0.0
266738.0,6.89,5.29,0.0
206416.0,4.45,3.02,0.0
125418.0,3.61,2.55,0.0
64158.0,3.53,2.52,0.0
58325.0,3.17,2.05,0.0
36680.0,3.8,1.73,0.0
90530.0,3.19,1.8,0.0
93722.0,2.65,1.93,0.0
156610.0,3.16,2.34,0.0
352842.0,4.65,3.52,0.0
735061.0,7.89,6.21,0.0
1069695.0,10.86,8.73,0.0
1307723.0,12.19,10.52,0.0
1426761.0,13.83,11.32,0.0
1344607.0,13.24,11.01,0.0
1134840.0,12.23,9.63,0.0
917265.0,9.82,8.23,0.0
951612.0,10.16,8.12,0.0
1203494.0,11.55,9.97,0.0
1499863.0,14.78,12.16,0.0
1517551.0,13.8,12.18,0.0
1083138.0,11.97,9.04,0.0
577063.0,7.44,5.58,0.0
408245.0,5.08,4.37,0.0
331392.0,7.67,5.41,0.0
223411.0,4.56,3.47,0.0
138332.0,3.49,2.72,0.0
79020.0,2.95,2.37,0.0
72923.0,2.47,1.91,0.0
54309.0,3.7,1.69,0.0
104105.0,2.48,1.86,0.0
135441.0,2.8,2.07,0.0
230108.0,3.45,2.58,1.0
416423.0,5.02,3.9,0.0
763081.0,7.76,6.3,0.0
1077255.0,10.22,8.98,0.0
1348322.0,12.93,10.92,1.0
1511918.0,14.08,12.18,0.0
1462328.0,13.96,11.74,0.0
1197958.0,12.02,10.01,0.0
1036229.0,11.51,8.87,0.0
1077893.0,10.82,9.07,0.0
1407287.0,12.95,11.36,0.0
1651566.0,15.68,13.47,0.0
1591598.0,15.08,13.1,0.0
1189445.0,13.05,9.94,0.0
674027.0,8.63,6.27,0.0
472281.0,6.0,4.89,0.0
404224.0,8.2,5.86,0.0
346773.0,5.43,4.24,0.0
247825.0,4.46,3.44,0.0
156168.0,3.53,2.99,0.0
116831.0,3.15,2.34,0.0
81559.0,3.69,1.94,0.0
111209.0,2.87,1.92,0.0
102197.0,3.04,2.04,0.0
135313.0,4.45,2.4,1.0
259434.0,3.7,2.76,0.0
647491.0,7.3,5.36,0.0
1247663.0,11.53,9.57,0.0
1808310.0,15.71,13.93,0.0
2162314.0,18.37,16.42,0.0
1924655.0,17.47,14.88,0.0
1203200.0,12.26,9.8,0.0
1060333.0,10.17,8.87,0.0
1178612.0,11.34,9.52,0.0
1447233.0,12.95,11.56,0.0
1680403.0,14.77,13.32,0.0
1601732.0,14.22,12.73,0.0
1236073.0,12.84,10.0,0.0
728497.0,8.67,6.46,0.0
513857.0,5.93,5.04,0.0
466576.0,6.5,4.94,0.0
419961.0,5.83,4.3,0.0
304697.0,4.72,3.74,0.0
186466.0,4.0,3.29,0.0
137288.0,3.98,2.36,0.0
87239.0,4.16,2.06,0.0
126911.0,3.02,2.09,0.0
84275.0,2.26,1.69,0.0
77641.0,3.5,2.16,0.0
126812.0,2.61,2.1,0.0
284636.0,4.38,3.16,0.0
619990.0,7.11,5.68,0.0
954785.0,100.0,9.79,0.0
1207098.0,11.91,10.12,0.0
1127959.0,12.63,9.8,0.0
739604.0,8.55,6.91,0.0
748649.0,8.18,6.87,0.0
809583.0,9.33,7.62,0.0
862102.0,10.1,8.16,0.0
940088.0,10.06,8.62,0.0
889485.0,10.24,8.17,0.0
752563.0,9.33,7.05,0.0
523515.0,6.57,5.33,0.0
386257.0,8.12,6.98,0.0
294367.0,7.04,5.77,0.0
174668.0,6.55,4.97,0.0
110287.0,3.53,2.7,0.0
66804.0,3.04,2.24,0.0
69255.0,2.71,1.87,0.0
49461.0,3.65,1.71,0.0
97642.0,2.71,1.86,0.0
92147.0,2.2,1.7,0.0
149091.0,2.83,1.98,1.0
315560.0,4.72,3.33,0.0
647227.0,7.55,5.86,0.0
951832.0,10.49,8.13,0.0
1196069.0,11.76,9.7,1.0
1301292.0,12.82,10.55,1.0
1225282.0,12.18,10.27,1.0
1000968.0,11.46,8.88,0.0
844003.0,9.95,7.46,0.0
892459.0,9.62,7.8,0.0
1133335.0,11.33,9.63,0.0
1429946.0,14.4,11.53,0.0
1391781.0,14.34,11.67,0.0
1010123.0,11.8,8.67,1.0
516056.0,6.61,5.03,0.0
331634.0,5.33,3.75,0.0
250441.0,6.77,4.77,0.0
157943.0,4.85,2.95,0.0
108521.0,3.56,2.41,0.0
60112.0,3.08,2.16,0.0
58753.0,2.62,1.9,0.0
41571.0,2.91,1.69,0.0
83659.0,2.42,1.66,0.0
95979.0,2.76,1.72,0.0
162715.0,3.23,2.22,1.0
348691.0,5.12,3.69,0.0
754167.0,8.3,6.49,0.0
1063461.0,10.93,8.81,0.0
1303349.0,12.62,10.53,0.0
1367974.0,13.3,11.26,1.0
1307494.0,12.83,10.75,0.0
1060654.0,12.06,9.52,0.0
884859.0,10.65,8.16,0.0
916326.0,9.67,8.16,0.0
1163321.0,12.03,9.82,0.0
1429739.0,14.82,11.72,0.0
1462834.0,13.85,11.98,0.0
1004972.0,11.18,8.85,0.0
534254.0,7.25,5.06,0.0
365596.0,5.34,4.05,0.0
289300.0,6.75,4.85,0.0
181899.0,4.61,2.94,0.0
113431.0,3.1,2.25,0.0
64659.0,2.93,2.29,0.0
60194.0,3.0,2.05,0.0
42596.0,3.31,1.73,0.0
84355.0,2.65,1.88,0.0
94336.0,2.44,1.67,0.0
162410.0,2.89,2.2,1.0
331376.0,4.69,3.44,0.0
679032.0,7.41,5.94,0.0
1041110.0,10.18,8.12,0.0
1264144.0,11.76,10.08,1.0
1380116.0,12.73,10.99,0.0
1281338.0,11.78,10.69,0.0
1066742.0,10.98,9.42,0.0
887617.0,10.25,7.87,0.0
916988.0,9.92,8.01,0.0
1202185.0,11.68,9.86,0.0
1448622.0,13.68,11.69,0.0
1458256.0,13.83,11.77,0.0
1055357.0,11.87,9.02,0.0
550624.0,7.53,5.41,0.0
378538.0,5.04,4.15,0.0
300485.0,8.11,5.36,0.0
207163.0,4.86,3.32,0.0
127681.0,3.16,2.48,0.0
76349.0,2.83,2.35,0.0
69968.0,2.86,2.02,0.0
80797.0,100.0,3.58,0.0
126880.0,2.92,2.17,0.0
101722.0,2.61,1.75,0.0
155908.0,2.88,2.1,0.0
336883.0,4.75,3.56,0.0
701273.0,7.49,6.05,0.0
1035892.0,10.54,8.31,0.0
1264915.0,11.9,10.25,1.0
1377264.0,13.11,11.52,0.0
1293981.0,12.59,10.97,0.0
1088859.0,11.94,9.46,0.0
915120.0,10.5,8.07,0.0
937697.0,9.76,8.07,0.0
1174655.0,11.52,9.81,0.0
1428684.0,13.85,11.77,0.0
1465833.0,14.13,11.95,0.0
1098913.0,12.28,9.29,1.0
571787.0,7.2,5.53,0.0
395020.0,5.71,4.22,0.0
318166.0,7.53,5.13,0.0
223186.0,5.65,3.52,0.0
141008.0,3.46,2.75,0.0
86482.0,3.91,2.53,0.0
94035.0,3.86,2.23,0.0
44280.0,3.51,1.91,0.0
83379.0,2.61,1.89,0.0
98978.0,3.09,1.82,0.0
167365.0,3.27,2.43,0.0
359349.0,5.1,3.75,0.0
716418.0,7.87,6.33,0.0
1081929.0,10.78,8.7,0.0
1358319.0,12.93,11.0,0.0
1458856.0,14.45,12.03,1.0
1406766.0,13.2,11.59,0.0
1190406.0,12.46,9.97,0.0
1006288.0,11.25,8.75,0.0
1031718.0,10.84,9.01,0.0
1340845.0,12.97,11.07,1.0
1628114.0,15.01,13.03,0.0
1592510.0,15.13,13.05,0.0
1196213.0,12.7,10.16,0.0
666304.0,8.14,6.28,0.0
470743.0,6.24,4.78,0.0
418707.0,8.52,5.92,0.0
357867.0,6.12,4.61,0.0
255306.0,4.67,3.6,0.0
161701.0,4.64,3.09,1.0
116812.0,3.97,2.42,0.0
73747.0,3.63,2.08,0.0
83583.0,2.41,1.88,0.0
105927.0,2.97,1.91,0.0
125281.0,3.22,2.32,1.0
235748.0,4.09,2.85,0.0
599844.0,7.02,5.43,0.0
1170100.0,11.61,9.29,0.0
1692388.0,16.1,13.63,0.0
2057060.0,18.3,16.46,1.0
1821121.0,16.88,14.72,0.0
1124672.0,12.47,9.65,0.0
980578.0,10.72,8.91,0.0
1116924.0,11.48,9.81,0.0
1394104.0,13.83,11.75,0.0
1601800.0,15.09,13.25,0.0
1481859.0,14.83,12.44,1.0
1162290.0,13.22,10.15,0.0
702281.0,8.33,6.48,0.0
483208.0,6.66,5.01,0.0
431376.0,6.63,5.17,0.0
399734.0,6.36,4.44,0.0
289520.0,4.81,3.8,0.0
213038.0,4.56,3.43,0.0
176434.0,3.84,2.83,0.0
129627.0,4.04,2.41,0.0
135435.0,2.95,2.18,0.0
79854.0,2.74,1.75,0.0
84544.0,4.08,2.15,1.0
114926.0,2.86,2.19,0.0
270817.0,3.94,2.96,0.0
616425.0,7.07,5.46,0.0
927663.0,9.52,8.11,0.0
1153188.0,11.42,10.04,0.0
1160265.0,12.73,9.9,0.0
762990.0,9.19,7.1,0.0
736724.0,8.59,7.1,0.0
835493.0,8.91,7.79,0.0
907119.0,10.08,8.23,0.0
945531.0,10.98,8.78,0.0
914373.0,11.22,9.06,0.0
788525.0,9.36,7.59,0.0
539648.0,100.0,7.04,0.0
405680.0,8.76,6.64,0.0
310633.0,7.03,5.19,0.0
182925.0,6.17,5.05,0.0
110114.0,5.94,4.28,0.0
73533.0,3.21,2.52,0.0
67237.0,3.01,2.12,0.0
53163.0,2.98,1.8,0.0
92362.0,2.86,1.85,0.0
89110.0,2.76,1.91,0.0
150160.0,3.03,2.32,0.0
319765.0,4.72,3.54,0.0
654652.0,7.63,6.04,0.0
997414.0,10.47,8.54,0.0
1208448.0,12.19,10.44,0.0
1319927.0,13.08,11.43,0.0
1240594.0,13.63,11.09,0.0
1035482.0,12.27,9.75,0.0
824786.0,10.26,8.13,0.0
904810.0,9.64,8.44,0.0
1145522.0,12.11,10.25,0.0
1400096.0,14.31,12.34,0.0
1383686.0,14.87,12.39,0.0
981358.0,11.49,9.13,0.0
510620.0,7.11,5.2,0.0
333899.0,5.43,4.08,0.0
259939.0,7.24,4.9,0.0
167137.0,4.72,2.82,0.0
105587.0,3.4,2.45,0.0
66896.0,3.34,2.44,1.0
63190.0,3.02,2.12,0.0
48240.0,4.6,1.92,0.0
87410.0,2.71,1.93,0.0
94641.0,2.81,1.84,0.0
141579.0,2.98,2.3,1.0
326166.0,5.15,3.8,0.0
664674.0,7.64,6.17,0.0
955751.0,10.45,8.31,0.0
1153086.0,12.11,10.26,0.0
1243439.0,13.02,10.93,0.0
1184478.0,11.8,10.49,1.0
1038621.0,11.79,9.3,0.0
882151.0,10.52,8.15,0.0
865018.0,9.64,8.22,0.0
1141279.0,11.82,10.03,0.0
1328031.0,13.47,11.65,0.0
1359058.0,14.39,11.92,0.0
960491.0,11.3,8.93,0.0
502874.0,7.16,5.16,0.0
357206.0,5.57,4.23,0.0
285298.0,7.36,5.07,0.0
193569.0,5.23,3.27,0.0
128655.0,4.14,2.54,0.0
70216.0,2.88,2.36,0.0
74820.0,2.87,2.06,0.0
60123.0,3.83,1.79,0.0
93724.0,2.76,1.77,0.0
101374.0,3.04,1.91,0.0
162372.0,3.02,2.36,0.0
360986.0,5.57,4.03,0.0
712143.0,8.69,6.84,0.0
1051522.0,11.34,9.61,0.0
1314117.0,13.61,12.14,0.0
1444188.0,15.12,13.32,0.0
1356851.0,14.59,12.79,0.0
1155740.0,14.05,11.01,0.0
950630.0,11.93,9.32,0.0
950922.0,10.72,9.38,0.0
1232326.0,13.79,11.59,0.0
1506766.0,15.43,13.68,0.0
1489590.0,16.65,13.87,1.0
1101466.0,13.14,10.51,0.0
578322.0,8.16,6.11,0.0
400612.0,6.31,4.81,0.0
326780.0,9.04,5.87,0.0
215083.0,5.37,3.24,0.0
138817.0,3.59,2.57,0.0
73512.0,3.47,2.58,0.0
67733.0,3.26,2.16,0.0
52819.0,3.53,1.88,0.0
89950.0,3.11,1.94,0.0
90072.0,2.82,1.92,0.0
156114.0,3.34,2.46,0.0
347596.0,5.28,3.94,0.0
688191.0,8.71,6.72,0.0
1072627.0,11.66,9.6,0.0
1318814.0,14.33,11.91,1.0
1425787.0,15.11,13.02,0.0
1319736.0,15.08,12.52,0.0
1150009.0,100.0,12.78,0.0
933759.0,12.17,9.44,0.0
954902.0,10.79,9.37,0.0
1213356.0,13.81,11.47,0.0
1488985.0,17.35,13.88,0.0
1511203.0,15.71,13.99,1.0
1132685.0,13.88,10.74,0.0
597897.0,8.88,6.33,0.0
408876.0,6.79,4.99,0.0
379589.0,8.32,6.09,0.0
249734.0,5.54,3.73,0.0
157202.0,3.93,2.85,0.0
90623.0,3.64,2.7,0.0
73981.0,3.07,2.21,0.0
52275.0,3.74,1.81,0.0
80308.0,2.96,1.79,0.0
114403.0,3.33,2.08,0.0
174579.0,3.87,2.53,0.0
372450.0,5.3,3.9,0.0
740490.0,8.25,6.6,0.0
1152215.0,11.65,9.47,1.0
1450624.0,13.76,11.9,0.0
1645173.0,15.65,13.32,0.0
1524242.0,14.87,12.85,1.0
1250398.0,13.39,10.98,0.0
1134507.0,11.33,9.79,0.0
1222644.0,12.57,10.35,0.0
1498681.0,14.44,12.62,0.0
1727588.0,16.22,14.63,0.0
1728864.0,16.28,14.49,1.0
1322347.0,14.26,11.48,1.0
741798.0,9.82,7.17,0.0
545112.0,7.28,5.68,0.0
479748.0,8.52,6.48,0.0
405437.0,6.76,5.04,0.0
255451.0,4.85,3.59,0.0
155689.0,4.31,3.07,0.0
110756.0,3.65,2.41,0.0
84713.0,4.01,2.15,0.0
103736.0,3.18,1.96,0.0
110277.0,2.61,2.04,0.0
121103.0,4.59,2.21,0.0
242520.0,4.01,2.9,0.0
609648.0,6.89,5.31,0.0
1168231.0,12.07,9.76,0.0
1780208.0,16.53,14.74,0.0
2152572.0,19.33,17.74,0.0
1881847.0,19.08,16.02,1.0
1188447.0,12.66,10.46,0.0
1050775.0,11.29,9.42,0.0
1214918.0,12.03,10.43,0.0
1497480.0,14.83,12.81,0.0
1735698.0,16.38,14.54,0.0
1642567.0,15.71,13.84,0.0
1289007.0,13.25,11.1,0.0
706687.0,8.88,6.74,0.0
491759.0,6.47,4.95,0.0
441374.0,6.39,4.96,0.0
388277.0,5.64,4.35,0.0
284818.0,5.24,3.88,0.0
173976.0,4.18,3.29,0.0
121565.0,3.44,2.53,0.0
77184.0,3.42,2.08,0.0
111964.0,2.94,2.0,0.0
89097.0,2.76,1.9,0.0
80842.0,4.21,2.27,0.0
127496.0,3.2,2.21,0.0
296521.0,4.9,3.38,0.0
647460.0,7.57,5.95,0.0
1043832.0,10.39,8.98,0.0
1321930.0,13.12,11.31,0.0
1236353.0,13.56,11.05,0.0
815317.0,10.22,7.81,0.0
800766.0,9.25,7.73,0.0
892547.0,10.0,8.56,0.0
1025412.0,11.1,9.45,0.0
1092834.0,12.48,10.02,0.0
1046239.0,11.86,9.68,0.0
884971.0,10.65,8.4,0.0
593866.0,8.01,6.05,0.0
433192.0,8.41,7.08,0.0
340033.0,6.06,5.31,0.0
209629.0,6.06,5.06,0.0
126556.0,6.28,4.64,1.0
77414.0,3.34,2.55,0.0
68412.0,2.75,1.96,0.0
71945.0,4.0,1.93,0.0
78872.0,2.77,1.81,0.0
